Id,Group,Exam,MCQ_1,MCQ_2,MCQ_3,MCQ_4,MCQ_5,MCQ_6,MCQ_7,MCQ_8,MCQ_9,MCQ_10,Online_MCQ_1,Online_MCQ_2,Online_MCQ_3,Online_MCQ_4,Online_MCQ_5,Online_MCQ_6,Online_MCQ_7,Online_MCQ_8,Online_MCQ_9,Online_MCQ_10,Online_MCQ_11,Online_MCQ_12,Online_MCQ_13,Online_MCQ_14,Online_MCQ_15,Online_MCQ_16,Online_MCQ_17,Online_MCQ_18,Online_MCQ_19
252,grp_19,3,13.333333333333332,16.923076923076923,NA,3.5294117647058827,10.769230769230768,20,6.666666666666666,NA,5,NA,20,16.67,18.18,NA,NA,5,NA,0,NA,6.67,NA,6.67,NA,15,NA,NA,NA,NA,10
173,grp_15,12,3.333333333333333,13.846153846153847,15.454545454545453,11.764705882352942,15.384615384615385,12,20,9.411764705882353,12.5,20,NA,13.33,16.36,20,5,20,0,NA,20,NA,20,20,20,20,16,NA,13.33,20,20
239,grp_12,6,10,15.384615384615385,9.09090909090909,10.588235294117647,9.230769230769232,20,NA,10.588235294117647,10,NA,NA,NA,NA,10,NA,NA,NA,14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA
541,grp_13,8,3.333333333333333,12.307692307692308,11.818181818181818,9.411764705882353,7.6923076923076925,12,15.555555555555555,11.764705882352942,20,17.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,grp_10,3,5,12.307692307692308,6.363636363636363,5.882352941176471,3.076923076923077,12,2.2222222222222223,NA,0,NA,10,13.33,9.09,NA,NA,20,NA,NA,13.33,0,14.29,NA,NA,15,NA,NA,NA,NA,NA
104,grp_7,NA,13.333333333333332,10.769230769230768,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,grp_14,6,11.666666666666668,16.923076923076923,7.272727272727273,5.882352941176471,6.153846153846154,16,NA,10.588235294117647,15,11.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,16.67
683,grp_18,12,8.333333333333334,20,20,5.882352941176471,18.461538461538463,20,13.333333333333332,20,12.5,NA,20,16.67,20,15,7.5,20,20,15.45,20,13.33,20,20,NA,20,NA,20,20,20,20
256,grp_4,6,6.666666666666666,NA,20,7.058823529411765,16.923076923076923,20,17.77777777777778,7.058823529411765,7.5,17.77777777777778,11.43,NA,NA,15,2.5,NA,NA,NA,NA,NA,20,13.33,6.67,NA,4,NA,NA,NA,20
126,grp_10,7,8.333333333333334,7.6923076923076925,7.272727272727273,9.411764705882353,12.307692307692308,8,2.2222222222222223,0,NA,8.88888888888889,NA,NA,NA,15,0,NA,0,7.27,NA,NA,NA,NA,13.33,NA,4,NA,NA,10,NA
35,grp_11,9,8.333333333333334,16.923076923076923,14.545454545454547,17.647058823529413,12.307692307692308,16,6.666666666666666,18.823529411764707,5,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,17.27,NA,NA,NA,NA,13.33,15,4,16.67,20,5,20
536,grp_20,9,13.333333333333332,10.769230769230768,14.545454545454547,12.941176470588236,15.384615384615385,16,11.11111111111111,14.705882352941178,0,11.11111111111111,15.71,13.33,18.18,20,10,20,0,NA,20,20,20,20,20,20,0,16.67,16.67,0,16.67
45,grp_8,3,6.666666666666666,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,grp_3,14,15,18.461538461538463,18.18181818181818,8.235294117647058,20,20,20,10.588235294117647,20,20,20,20,20,NA,5,20,20,15.45,20,20,17.14,20,16.67,20,12,20,20,20,20
237,grp_11,NA,5,1.5384615384615385,5.454545454545454,12.941176470588236,4.615384615384616,20,NA,10.588235294117647,NA,0,17.14,3.33,9.09,NA,NA,20,NA,NA,13.33,0,NA,6.67,NA,15,NA,13.33,16.67,NA,13.33
136,grp_9,4,3.333333333333333,13.846153846153847,0,NA,6.153846153846154,12,2.2222222222222223,7.647058823529411,2.5,NA,17.14,15,16.36,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,20,NA,13.33,13.33,NA,13.33
249,grp_12,2.5,5,7.6923076923076925,18.18181818181818,17.647058823529413,20,20,11.11111111111111,20,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,grp_18,4,0,12.307692307692308,11.818181818181818,7.058823529411765,9.230769230769232,12,4.444444444444445,4.117647058823529,0,NA,15.71,10,10.91,5,0,10,0,0,6.67,NA,17.14,13.33,NA,20,NA,16.67,16.67,5,10
611,grp_12,NA,3.333333333333333,13.846153846153847,16.363636363636363,2.3529411764705883,4.615384615384616,16,8.88888888888889,NA,NA,NA,12.86,11.67,10.91,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,13.33
276,grp_18,8,5,13.846153846153847,18.18181818181818,12.941176470588236,10.769230769230768,16,11.11111111111111,20,12.5,NA,20,18.33,16.36,NA,NA,20,NA,NA,6.67,NA,20,13.33,NA,15,NA,13.33,16.67,NA,16.67
368,grp_17,12,8.333333333333334,12.307692307692308,20,17.647058823529413,20,20,20,20,17.5,20,20,20,12.73,20,10,20,20,20,20,20,20,20,13.33,20,16,20,20,20,20
286,grp_6,3.5,6.666666666666666,7.6923076923076925,7.272727272727273,3.5294117647058827,6.153846153846154,12,6.666666666666666,10.588235294117647,0,8.88888888888889,17.14,NA,14.55,10,12.5,15,0,NA,6.67,13.33,17.14,13.33,NA,15,NA,20,13.33,0,16.67
233,grp_15,7,3.333333333333333,15.384615384615385,12.727272727272727,8.235294117647058,13.846153846153847,12,8.88888888888889,14.11764705882353,12.5,20,20,16.67,20,0,0,20,0,2.73,20,0,17.14,20,NA,NA,NA,NA,NA,5,13.33
698,grp_7,10,3.333333333333333,15.384615384615385,14.545454545454547,5.882352941176471,12.307692307692308,20,15.555555555555555,20,17.5,13.333333333333332,NA,13.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,13.33
608,grp_22,7,10,7.6923076923076925,18.18181818181818,8.235294117647058,10.769230769230768,20,8.88888888888889,10.588235294117647,2.5,8.88888888888889,17.14,NA,16.36,NA,NA,20,0,5.45,20,13.33,17.14,20,3.33,15,0,16.67,10,NA,13.33
161,grp_19,4,11.666666666666668,20,12.727272727272727,9.411764705882353,15.384615384615385,20,13.333333333333332,20,10,NA,17.14,NA,10.91,10,NA,20,0,5.45,20,6.67,20,20,NA,20,NA,20,20,0,16.67
414,grp_19,13.5,15,15.384615384615385,20,16.470588235294116,18.461538461538463,20,11.11111111111111,20,5,NA,NA,13.33,16.36,NA,NA,NA,NA,NA,20,NA,17.14,20,NA,NA,NA,16.67,16.67,NA,16.67
68,grp_15,4,5,12.307692307692308,3.6363636363636367,11.764705882352942,4.615384615384616,8,2.2222222222222223,8.235294117647058,NA,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,20,13.33,NA,13.33
661,grp_11,10,11.666666666666668,18.461538461538463,16.363636363636363,15.294117647058822,16.923076923076923,16,13.333333333333332,12.941176470588236,7.5,13.333333333333332,20,NA,20,NA,NA,20,NA,NA,13.33,13.33,20,13.33,NA,20,NA,NA,NA,NA,13.33
466,grp_22,8,15,16.923076923076923,11.818181818181818,7.058823529411765,12.307692307692308,20,NA,12.941176470588236,5,NA,NA,NA,10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,grp_12,8,10,15.384615384615385,18.18181818181818,4.705882352941177,16.923076923076923,20,17.77777777777778,15.294117647058822,2.5,NA,15.71,11.67,12.73,5,2.5,20,0,0.91,13.33,6.67,17.14,6.67,6.67,20,4,20,10,NA,20
223,grp_3,9,3.333333333333333,16.923076923076923,14.545454545454547,7.058823529411765,13.846153846153847,20,20,15.294117647058822,17.5,NA,14.29,16.67,16.36,15,5,15,0,17.27,13.33,20,20,20,NA,15,NA,16.67,20,20,20
647,grp_24,10,11.666666666666668,18.461538461538463,16.363636363636363,12.941176470588236,15.384615384615385,20,17.77777777777778,20,2.5,20,20,18.33,20,15,NA,15,20,10.91,20,16.67,17.14,20,10,20,8,20,10,20,20
487,grp_14,2.5,6.666666666666666,12.307692307692308,5.454545454545454,7.058823529411765,7.6923076923076925,12,6.666666666666666,NA,2.5,6.666666666666666,11.43,10,12.73,0,7.5,NA,NA,1.82,13.33,3.33,20,6.67,NA,NA,NA,16.67,NA,0,13.33
183,grp_7,11.5,15,13.846153846153847,12.727272727272727,12.941176470588236,4.615384615384616,20,11.11111111111111,12.941176470588236,2.5,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,grp_15,8,15,NA,7.272727272727273,10.588235294117647,NA,12,4.444444444444445,NA,2.5,13.333333333333332,20,NA,NA,10,10,10,0,1.82,20,0,17.14,13.33,NA,20,NA,NA,NA,0,13.33
176,grp_19,3.5,6.666666666666666,13.846153846153847,10.909090909090908,NA,12.307692307692308,16,0,10.588235294117647,2.5,NA,10,11.67,10.91,NA,NA,15,NA,NA,20,3.33,17.14,13.33,NA,5,NA,13.33,13.33,NA,13.33
8,grp_18,13,11.666666666666668,20,18.18181818181818,10.588235294117647,6.153846153846154,20,15.555555555555555,12.941176470588236,5,NA,17.14,13.33,16.36,20,7.5,20,NA,7.27,20,0,20,20,NA,20,0,20,20,NA,20
96,grp_13,7,8.333333333333334,15.384615384615385,8.181818181818182,15.294117647058822,20,16,12.222222222222223,13.529411764705884,15,17.77777777777778,NA,NA,16.36,NA,0,5,NA,4.55,20,NA,17.14,NA,NA,NA,NA,NA,NA,NA,NA
511,grp_15,7.5,13.333333333333332,15.384615384615385,10.909090909090908,11.764705882352942,12.307692307692308,20,11.11111111111111,15.294117647058822,0,20,20,15,14.55,15,15,20,0,5.45,13.33,10,17.14,13.33,NA,15,16,13.33,13.33,20,10
632,grp_9,5,5,13.846153846153847,16.363636363636363,11.764705882352942,15.384615384615385,12,13.333333333333332,15.294117647058822,5,NA,15.71,13.33,20,5,15,NA,0,3.64,20,6.67,20,6.67,NA,10,NA,16.67,13.33,0,20
403,grp_21,20,15,20,20,16.470588235294116,20,20,20,20,20,NA,15.71,18.33,16.36,20,7.5,15,15,13.64,20,16.67,20,20,NA,20,NA,20,20,15,20
75,grp_5,8,5,13.846153846153847,10.909090909090908,8.235294117647058,16.923076923076923,16,17.77777777777778,NA,2.5,NA,15.71,16.67,20,NA,NA,10,NA,NA,13.33,3.33,17.14,13.33,NA,20,NA,NA,NA,NA,16.67
579,grp_18,5.5,3.333333333333333,10.769230769230768,14.545454545454547,11.764705882352942,4.615384615384616,16,2.2222222222222223,NA,NA,NA,17.14,6.67,9.09,NA,NA,15,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA,NA,NA
338,grp_18,10,13.333333333333332,0,20,11.764705882352942,4.615384615384616,12,0,1.1764705882352942,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.14,NA,NA,NA,NA,NA,NA,NA,NA
18,grp_8,3,0,15.384615384615385,12.727272727272727,5.882352941176471,6.153846153846154,16,11.11111111111111,20,15,17.77777777777778,12.86,13.33,12.73,NA,NA,NA,NA,NA,NA,NA,NA,6.67,0,20,NA,16.67,20,NA,NA
688,grp_16,4,13.333333333333332,12.307692307692308,7.272727272727273,4.705882352941177,9.230769230769232,16,8.88888888888889,5.882352941176471,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,20
291,grp_15,13,10,16.923076923076923,14.545454545454547,10.588235294117647,9.230769230769232,16,8.88888888888889,15.294117647058822,5,NA,15.71,11.67,14.55,20,12.5,15,20,10.91,13.33,10,17.14,6.67,NA,20,NA,16.67,20,5,13.33
133,grp_4,3,3.333333333333333,10.769230769230768,16.363636363636363,1.1764705882352942,7.6923076923076925,16,2.2222222222222223,0,0,4.444444444444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,grp_1,4.5,3.333333333333333,4.615384615384616,3.6363636363636367,2.3529411764705883,0,12,2.2222222222222223,4.705882352941177,0,2.2222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,6.67,NA,NA,NA
56,grp_3,6,1.6666666666666665,16.923076923076923,14.545454545454547,9.411764705882353,1.5384615384615385,20,15.555555555555555,12.941176470588236,NA,15.555555555555555,20,13.33,7.27,NA,NA,10,0,NA,NA,NA,8.57,13.33,13.33,20,8,20,16.67,NA,6.67
436,grp_5,0.5,0,10.769230769230768,9.09090909090909,3.5294117647058827,0,20,0,10.588235294117647,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,13.33,NA,NA
210,grp_18,3.5,0,7.6923076923076925,16.363636363636363,3.5294117647058827,1.5384615384615385,16,6.666666666666666,1.1764705882352942,0,NA,20,11.67,14.55,NA,20,10,0,NA,13.33,3.33,17.14,20,NA,10,NA,20,16.67,NA,NA
664,grp_21,12,16.666666666666668,20,18.18181818181818,11.764705882352942,20,12,20,20,12.5,15.555555555555555,NA,NA,NA,NA,NA,NA,NA,3.64,NA,NA,NA,20,NA,15,NA,16.67,16.67,NA,13.33
315,grp_23,9,13.333333333333332,16.923076923076923,14.545454545454547,10.588235294117647,20,16,17.77777777777778,20,18.75,17.77777777777778,8.57,13.33,20,NA,NA,20,NA,10,13.33,16.67,14.29,20,NA,20,NA,20,20,NA,20
640,grp_23,6,6.666666666666666,13.846153846153847,16.363636363636363,11.764705882352942,20,20,17.77777777777778,20,18.75,17.77777777777778,NA,20,9.09,10,2.5,15,NA,9.09,20,6.67,14.29,20,NA,20,16,16.67,20,20,16.67
19,grp_10,3.5,6.666666666666666,12.307692307692308,7.272727272727273,5.882352941176471,3.076923076923077,12,4.444444444444445,5.882352941176471,2.5,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,grp_15,11,11.666666666666668,12.307692307692308,12.727272727272727,18.823529411764707,18.461538461538463,20,11.11111111111111,18.823529411764707,7.5,15.555555555555555,11.43,6.67,12.73,NA,NA,15,NA,13.64,13.33,16.67,NA,20,10,15,8,20,20,NA,10
271,grp_15,3,10,13.846153846153847,10.909090909090908,9.411764705882353,15.384615384615385,12,2.2222222222222223,3.5294117647058827,12.5,6.666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,10,13.33,NA,NA
577,grp_15,5,5,16.923076923076923,NA,8.235294117647058,7.6923076923076925,16,11.11111111111111,17.647058823529413,2.5,NA,NA,16.67,18.18,NA,NA,20,NA,NA,20,3.33,NA,20,NA,15,NA,20,13.33,NA,16.67
437,grp_24,12.5,13.333333333333332,15.384615384615385,17.272727272727273,10.588235294117647,18.461538461538463,20,17.77777777777778,17.647058823529413,10,17.77777777777778,20,18.33,14.55,NA,NA,20,NA,NA,13.33,13.33,20,13.33,10,NA,12,20,20,NA,20
567,grp_20,2,5,9.230769230769232,8.181818181818182,7.058823529411765,7.6923076923076925,20,8.88888888888889,10.588235294117647,10,15.555555555555555,15.71,13.33,7.27,NA,0,15,NA,19.09,13.33,NA,14.29,20,13.33,10,12,16.67,6.67,NA,20
500,grp_22,3,16.666666666666668,10.769230769230768,9.09090909090909,5.882352941176471,3.076923076923077,12,NA,2.3529411764705883,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,grp_8,6,11.666666666666668,16.923076923076923,18.18181818181818,9.411764705882353,20,20,0,18.823529411764707,10,0,17.14,18.33,20,NA,NA,10,NA,NA,20,NA,20,NA,NA,NA,NA,16.67,10,NA,NA
639,grp_14,2,1.6666666666666665,12.307692307692308,9.09090909090909,3.5294117647058827,6.153846153846154,16,8.88888888888889,10.588235294117647,7.5,13.333333333333332,NA,18.33,NA,NA,NA,20,0,0.91,6.67,3.33,17.14,20,13.33,NA,4,20,6.67,NA,13.33
32,grp_16,7.5,10,13.846153846153847,16.363636363636363,8.235294117647058,7.6923076923076925,20,20,5.882352941176471,15,20,20,13.33,14.55,NA,NA,20,NA,10.91,20,NA,14.29,20,3.33,20,NA,NA,NA,NA,16.67
530,grp_5,4,3.333333333333333,10.769230769230768,0,9.411764705882353,6.153846153846154,0,6.666666666666666,0,2.5,NA,14.29,13.33,14.55,NA,NA,NA,NA,NA,NA,NA,8.57,6.67,NA,15,NA,NA,NA,NA,10
349,grp_12,2,6.666666666666666,13.846153846153847,16.363636363636363,11.764705882352942,9.230769230769232,20,15.555555555555555,11.764705882352942,2.5,NA,12.86,16.67,10.91,NA,2.5,NA,NA,1.82,20,3.33,20,13.33,NA,NA,NA,20,NA,NA,16.67
458,grp_11,3,8.333333333333334,7.6923076923076925,10.909090909090908,7.058823529411765,7.6923076923076925,16,4.444444444444445,14.11764705882353,NA,11.11111111111111,20,15,NA,10,7.5,15,0,3.64,NA,NA,NA,13.33,16.67,15,0,20,16.67,5,10
129,grp_8,NA,13.333333333333332,13.846153846153847,16.363636363636363,7.058823529411765,9.230769230769232,NA,0,8.235294117647058,0,0,NA,NA,NA,NA,NA,15,NA,NA,0,NA,NA,20,NA,20,NA,NA,NA,NA,6.67
205,grp_13,13,15,20,NA,20,20,20,20,20,20,NA,14.29,18.33,NA,10,NA,10,0,5.45,6.67,13.33,NA,NA,NA,15,NA,16.67,16.67,15,NA
7,grp_7,0,1.6666666666666665,9.230769230769232,1.8181818181818183,1.1764705882352942,9.230769230769232,20,6.666666666666666,8.235294117647058,2.5,NA,20,8.33,9.09,NA,NA,NA,NA,NA,6.67,3.33,17.14,20,NA,5,NA,NA,NA,NA,6.67
485,grp_17,NA,6.666666666666666,15.384615384615385,5.454545454545454,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,grp_10,NA,3.333333333333333,6.153846153846154,0,0,0,0,0,0,0,0,NA,NA,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,grp_21,6,13.333333333333332,15.384615384615385,12.727272727272727,20,16.923076923076923,16,15.555555555555555,10.588235294117647,20,20,20,18.33,9.09,15,15,20,15,8.18,20,20,17.14,20,16.67,20,12,20,20,15,20
367,grp_17,3,0,7.6923076923076925,7.272727272727273,7.058823529411765,4.615384615384616,0,11.11111111111111,7.058823529411765,10,17.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,grp_5,1,13.333333333333332,16.923076923076923,16.363636363636363,7.058823529411765,20,16,15.555555555555555,NA,2.5,NA,20,16.67,20,NA,NA,10,NA,NA,20,NA,20,13.33,NA,15,NA,16.67,16.67,NA,13.33
143,grp_8,12.5,8.333333333333334,13.846153846153847,16.363636363636363,11.764705882352942,10.769230769230768,20,20,20,17.5,20,20,15,20,20,7.5,20,0,18.18,20,16.67,20,20,13.33,20,4,16.67,20,20,13.33
502,grp_8,3.5,3.333333333333333,10.769230769230768,8.181818181818182,3.5294117647058827,10.769230769230768,20,11.11111111111111,NA,20,20,10,NA,12.73,0,0,20,NA,0,NA,NA,NA,20,NA,20,NA,NA,NA,NA,20
396,grp_8,8,0,15.384615384615385,12.727272727272727,7.058823529411765,18.461538461538463,16,11.11111111111111,15.294117647058822,5,13.333333333333332,20,16.67,18.18,NA,NA,10,NA,3.64,NA,13.33,20,20,10,NA,NA,13.33,10,NA,13.33
90,grp_16,4.5,10,13.846153846153847,10,7.058823529411765,12.307692307692308,20,15.555555555555555,18.823529411764707,15,NA,20,20,12.73,NA,NA,20,NA,NA,20,0,20,13.33,13.33,20,8,16.67,20,NA,16.67
177,grp_21,18,10,15.384615384615385,0,7.058823529411765,3.076923076923077,20,15.555555555555555,16.470588235294116,10,17.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,grp_7,NA,NA,13.846153846153847,10.909090909090908,8.235294117647058,10.769230769230768,20,2.2222222222222223,NA,NA,4.444444444444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,grp_20,10,11.666666666666668,18.461538461538463,20,10.588235294117647,20,20,17.77777777777778,20,12.5,8.88888888888889,20,15,18.18,20,15,20,15,15.45,20,NA,17.14,20,20,20,4,20,20,NA,16.67
381,grp_22,13,18.333333333333332,15.384615384615385,20,14.11764705882353,20,12,17.77777777777778,20,7.5,NA,20,16.67,18.18,NA,NA,10,NA,3.64,20,16.67,20,13.33,NA,20,NA,20,20,NA,13.33
118,grp_16,5.5,0,12.307692307692308,12.727272727272727,9.411764705882353,13.846153846153847,16,NA,16.470588235294116,7.5,15.555555555555555,NA,NA,5.45,NA,NA,20,0,0.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,grp_13,2,0,9.230769230769232,7.272727272727273,1.1764705882352942,0,12,0,0,0,6.666666666666666,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,grp_4,2,-1.6666666666666665,9.230769230769232,9.09090909090909,5.882352941176471,0,20,13.333333333333332,5.882352941176471,0,4.444444444444445,NA,NA,NA,NA,NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,grp_1,8,18.333333333333332,13.846153846153847,20,16.470588235294116,16.923076923076923,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,grp_3,10,13.333333333333332,16.923076923076923,16.363636363636363,10.588235294117647,15.384615384615385,20,17.77777777777778,20,17.5,20,15.71,18.33,20,20,12.5,20,15,12.73,20,13.33,17.14,20,20,20,16,16.67,20,15,20
204,grp_12,1,5,15.384615384615385,5.454545454545454,9.411764705882353,9.230769230769232,NA,15.555555555555555,5.882352941176471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,20
232,grp_14,9,1.6666666666666665,15.384615384615385,18.18181818181818,8.235294117647058,12.307692307692308,4,11.11111111111111,14.11764705882353,5,15.555555555555555,17.14,16.67,18.18,20,2.5,0,0,2.73,13.33,10,17.14,20,16.67,20,4,20,16.67,15,13.33
373,grp_1,18,18.333333333333332,16.923076923076923,13.636363636363635,15.294117647058822,15.384615384615385,16,20,20,12.5,20,20,20,20,10,NA,20,5,NA,13.33,NA,17.14,20,13.33,20,16,20,20,15,20
478,grp_11,0,0,13.846153846153847,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,grp_15,6.5,10,15.384615384615385,16.363636363636363,14.11764705882353,9.230769230769232,16,13.333333333333332,9.411764705882353,7.5,NA,12.86,15,18.18,10,2.5,20,0,0.91,20,6.67,17.14,20,0,15,0,20,16.67,0,10
411,grp_19,4,-1.6666666666666665,16.923076923076923,0,8.235294117647058,7.6923076923076925,20,15.555555555555555,10.588235294117647,2.5,NA,20,NA,9.09,0,NA,20,0,0,6.67,NA,NA,20,NA,NA,NA,20,16.67,0,16.67
260,grp_9,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,grp_18,NA,NA,12.307692307692308,14.545454545454547,0,0,0,0,0,0,0,NA,11.67,NA,NA,NA,NA,NA,NA,NA,NA,14.29,NA,NA,NA,NA,NA,NA,NA,NA
652,grp_16,7,6.666666666666666,18.461538461538463,18.18181818181818,12.941176470588236,16.923076923076923,20,15.555555555555555,20,7.5,11.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,grp_19,0,5,10.769230769230768,9.09090909090909,3.5294117647058827,6.153846153846154,20,2.2222222222222223,NA,2.5,NA,20,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA,NA,3.33
629,grp_15,11.5,0,18.461538461538463,20,14.11764705882353,12.307692307692308,20,13.333333333333332,15.294117647058822,2.5,20,20,20,16.36,15,10,20,0,15.45,20,16.67,17.14,20,0,20,16,20,20,20,16.67
440,grp_18,11,8.333333333333334,12.307692307692308,18.18181818181818,12.941176470588236,10.769230769230768,12,4.444444444444445,11.176470588235293,0,NA,15.71,13.33,9.09,15,0,20,0,0,20,10,17.14,20,NA,20,NA,20,16.67,5,13.33
602,grp_9,5.5,3.333333333333333,10.769230769230768,9.09090909090909,7.058823529411765,12.307692307692308,12,2.2222222222222223,10.588235294117647,7.5,NA,12.86,NA,14.55,NA,7.5,15,NA,NA,6.67,NA,11.43,NA,NA,20,NA,16.67,10,NA,NA
720,grp_7,3.5,5,10.769230769230768,NA,9.411764705882353,9.230769230769232,20,17.77777777777778,12.941176470588236,NA,15.555555555555555,NA,NA,12.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,grp_4,9,13.333333333333332,18.461538461538463,18.18181818181818,12.941176470588236,15.384615384615385,20,13.333333333333332,10.588235294117647,7.5,11.11111111111111,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA,17.14,NA,NA,NA,NA,NA,NA,NA,NA
69,grp_19,2.5,-1.6666666666666665,10.769230769230768,10,7.058823529411765,3.076923076923077,16,4.444444444444445,2.3529411764705883,15,NA,20,18.33,10.91,NA,NA,20,NA,0.91,0,NA,11.43,NA,NA,20,NA,13.33,13.33,NA,16.67
452,grp_23,8,0,13.846153846153847,12.727272727272727,17.647058823529413,20,20,15.555555555555555,14.11764705882353,18.75,16.666666666666668,14.29,NA,18.18,15,12.5,20,20,0,13.33,16.67,17.14,20,NA,15,NA,10,13.33,20,20
272,grp_14,8,1.6666666666666665,16.923076923076923,18.18181818181818,15.294117647058822,16.923076923076923,16,15.555555555555555,8.235294117647058,10,8.88888888888889,17.14,15,12.73,NA,NA,20,0,10,13.33,0,17.14,13.33,3.33,NA,0,NA,NA,NA,10
320,grp_21,10,13.333333333333332,18.461538461538463,10,8.235294117647058,16.923076923076923,8,20,20,15,20,20,20,20,20,NA,15,20,15.45,20,10,17.14,20,20,20,12,20,20,20,20
122,grp_9,7,5,13.846153846153847,18.18181818181818,5.882352941176471,13.846153846153847,20,11.11111111111111,8.823529411764707,0,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,13.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,grp_22,12,13.333333333333332,9.230769230769232,18.18181818181818,8.235294117647058,15.384615384615385,12,15.555555555555555,10.588235294117647,7.5,11.11111111111111,11.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,13.33,20,8,16.67,20,NA,13.33
388,grp_3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,grp_16,3,10,15.384615384615385,12.727272727272727,7.058823529411765,4.615384615384616,16,8.88888888888889,2.3529411764705883,2.5,0,15.71,11.67,7.27,NA,NA,NA,NA,NA,NA,NA,NA,13.33,NA,10,NA,NA,10,NA,6.67
